batch_id,split,time_h,load,voltage_V,surface_fraction,soluble_inventory_fraction,evidence
train_01,train,33,0.8107208486323784,3.232136390609074,0.8353998537263195,0.012578950233684754,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,34,0.8000019586898592,3.225371410053683,0.837664871950285,0.010431375115666129,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,35,0.811300074596903,3.233333290259993,0.82213472893311,0.012309611853696169,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,36,0.843371430752682,3.2345575489571563,0.8185413577599691,0.01405086324214634,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,37,0.892685416399913,3.2409732632783244,0.827135177063421,0.01094241690396752,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,38,0.9538132468197664,3.2552244282149827,0.8038671525459536,0.011612008506005586,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,39,1.0200255971093146,3.2647253502464038,0.8460247796021201,0.011507263229254668,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,40,1.0840334073653282,3.283995325545002,0.822157588115175,0.0115456305896319,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,41,1.1387903069154113,3.289266900962274,0.8073541901629648,0.011493279837620291,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,42,1.178268321836416,3.2982294067497033,0.8138078021359316,0.012433930900470375,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,43,1.198121471138974,3.3007693379082537,0.7924921311046044,0.014893519776399987,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,44,1.1961641988973206,3.3090360448456653,0.8134401670273277,0.015477661585142419,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,45,1.1726119735936038,3.3120208144183505,0.788663059585209,0.015499199128603262,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,46,1.1300575680314233,3.309182440634241,0.7885145373214681,0.014932490247700929,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,47,1.0731856310705863,3.3121210127692664,0.7893827907115258,0.009423073212566642,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,48,1.0082569728697333,3.305521938517803,0.7829098779080705,0.011410686603167203,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,49,0.942419336666987,3.29603009529515,0.780037700450287,0.016075286001649182,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,50,0.8829205315503851,3.293851333379246,0.7760451733541281,0.012881644456018828,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,51,0.836310549368411,3.287584517023018,0.782284555174589,0.009508714677320016,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,52,0.8077205016240886,3.2887528869023845,0.7548674151031312,0.010927637054079972,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,53,0.8002977553831273,3.2838752256622143,0.7619111518769816,0.01084903438747873,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,54,0.8148594518851939,3.28892016091876,0.7584799791001997,0.01039219086411229,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,55,0.8498025506456648,3.2949401031368426,0.776341957818878,0.010034460454399454,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,56,0.9012803019425357,3.3067086059621857,0.7415311912387529,0.0077644125287508825,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,57,0.9636257205193471,3.311527956981363,0.7369160868965079,0.007587424378027775,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,58,1.0299754419325904,3.3309231709584255,0.7496528114750566,0.004769222304814741,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,59,1.0930252836267638,3.339398564910304,0.7296785982133477,0.01067309465896709,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,60,1.1458343339594281,3.353844291121645,0.7233930139544673,0.00810175278096261,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,61,1.1825890501455256,3.3520387407662797,0.7236799377006168,0.011784496115399142,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,62,1.1992432485526205,3.368520882172334,0.738677134015126,0.013799587656135594,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,63,1.1939635333066998,3.3613845331176613,0.7221682376565897,0.013981198311905108,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,64,1.1673311277072111,3.373599550850145,0.7245296545636032,0.012215271177508208,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,65,1.1222778896165158,3.3704044477900132,0.7076346226119736,0.011976009314940854,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,66,1.063763554640455,3.364971790791256,0.6880179926510774,0.012948354359756992,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,67,0.9982297381419192,3.3587335116423653,0.6871252251701625,0.013328161781274859,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,68,0.9328908028803662,3.3457797170159456,0.7057415934365306,0.009392115232446905,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,69,0.8749396578984742,3.349666557236006,0.6938945124725302,0.01286769590377301,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,70,0.8307559191649658,3.3462523323814386,0.6932765316158471,0.006430267355262265,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,71,0.8052036024860888,3.345226159042881,0.6964434220010873,0.008598636116855574,SYNTHETIC_SOFTWARE_BENCHMARK
train_01,train,72,0.8010956629393194,3.3443993222986355,0.7026650088403877,0.009654011116169006,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,1,1.0,3.1207028136872275,0.9845836351700524,0.003448135769855438,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,2,1.0494807918509046,3.1356361797397367,0.9828869039984683,0.004182114816490043,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,3,1.0958851077208407,3.127801530282023,0.9823304840901156,0.0019394373986063064,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,4,1.1363277520046668,3.1573974353790004,0.9937625067586761,0.009759132332711695,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,5,1.1682941969615794,3.160737357179082,0.9929342517898725,0.005280338840900395,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,6,1.1897969238711172,3.1605015494622406,0.9603461714823186,0.005329157183233068,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,7,1.199498997320811,3.1712221074363245,0.9500660656518014,0.008376079308291163,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,8,1.1967971893747875,3.179146880616243,0.9741611993565322,0.009156242070917597,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,9,1.1818594853651363,3.186927850746164,0.9393977564646772,0.008920514008614253,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,10,1.1556146393775841,3.1790040145180263,0.9387829275734033,0.011970245454140448,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,11,1.1196944288207913,3.1835574886185642,0.926423938937095,0.010979380729663507,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,12,1.0763321984104663,3.18046160086619,0.9651589698620896,0.012397164684471901,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,13,1.0282240016119735,3.182527607189552,0.9351166586608519,0.01337236105264646,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,14,0.9783609730939783,3.1681401043380584,0.9388633013310246,0.01002804033052596,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,15,0.929843354462076,3.1767645452283775,0.9105785630929375,0.01220610595128919,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,16,0.8856877362515312,3.165852124620113,0.9006345542306183,0.012525870709493408,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,17,0.8486395009384143,3.163667811149141,0.9127667734660313,0.009074430936325609,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,18,0.8210021283542833,3.167450501784027,0.9201200805513594,0.009705398350479484,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,19,0.8044939764669806,3.1586873020810793,0.8976081219361456,0.009415842524794108,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,20,0.8001414422049244,3.1645569778215643,0.8889330469350626,0.008587503560009637,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,21,0.8082151450673722,3.179505397433238,0.9232362675812669,0.010648134182718382,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,22,0.8282131013146816,3.173177031659896,0.915131065088037,0.010763361362922826,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,23,0.8588919348859216,3.1788070252957854,0.8767106228129673,0.008044136067115173,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,24,0.8983441845001483,3.1916146704576764,0.9107896671673481,0.008299109166801351,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,25,0.9441169003602148,3.1936322360319136,0.8846219567283257,0.01141433569977627,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,26,0.9933641566904886,3.2097305728431085,0.8755551310895756,0.009443586535763536,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,27,1.043023997617563,3.214350495438628,0.899458912043422,0.013552652777049569,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,28,1.0900088147561235,3.220247686831543,0.8833830451066095,0.009212016767137447,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,29,1.131397319743758,3.2297770046624215,0.8738081004978531,0.011618150412090383,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,30,1.164616175802301,3.248575096016835,0.8609988131180067,0.009998435557270554,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,31,1.1875999953549479,3.247250763316816,0.8685545323081741,0.014114151458627877,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,32,1.1989197558222353,3.2551019759807653,0.8809235775019384,0.011090459872388107,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,33,1.1978716493246764,3.258483626522825,0.8477219337269029,0.010160285427886816,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,34,1.1845208420478681,3.2612608940153724,0.8443978839866094,0.013157738889709846,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,35,1.159697422524698,3.2634718498580124,0.8456027959920244,0.01135424088146391,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,36,1.1249447907508385,3.2629738689609193,0.846763651213956,0.016477939262075695,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,37,1.0824236970483514,3.2642777427420566,0.8603667031288331,0.015273557115993585,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,38,1.0347778970760868,3.2502538075461334,0.8277279597361438,0.011931207483359919,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,39,0.9849697759076381,3.252249719682917,0.8396621163206152,0.009920279257415274,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,40,0.9360961612755453,3.2467395103170458,0.8065603752082733,0.011708619009897827,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,41,0.891195777822126,3.249032217148456,0.8206754148156256,0.013031909317818433,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,42,0.8530603139190409,3.241082713884851,0.8302669601579153,0.013782995921897374,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,43,0.8240608480056659,3.2411068956783646,0.8504540918257399,0.011633587612187546,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,44,0.8060004264158642,3.2474614369884,0.8138852787354818,0.008170490107612276,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,45,0.8000019586898592,3.2458467380511133,0.8195450304373585,0.012206735636513673,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,46,0.8064384004977477,3.2489956827651114,0.8165526178019044,0.01169452414086515,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,47,0.8249095650623143,3.249363060039489,0.810818807813744,0.006940153408281483,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,48,0.854267004834566,3.252071553418119,0.8033900397991862,0.01128848941207566,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,49,0.892685416399913,3.2624728652516515,0.8091408062029819,0.007885826868010357,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,50,0.9377761290037745,3.2754177458733125,0.7957022891491381,0.003864815209457614,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,51,0.9867356205297598,3.275412132675203,0.7930826919374792,0.010970804724532726,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,52,1.0365198269262268,3.2859203625445628,0.7880806380824901,0.011258841544489076,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,53,1.0840334073653282,3.295858510911451,0.7862491702651578,0.008586871981161997,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,54,1.1263221975436477,3.3129606490787396,0.7654896775737975,0.014670866391251952,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,55,1.1607568853103243,3.318094715297156,0.7838106546666622,0.012134834808622846,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,56,1.1851964885617254,3.3205443724911334,0.7805015616219704,0.006747933794177354,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,57,1.198121471138974,3.3245507373915375,0.7689338388461875,0.008948323644421639,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,58,1.1987282202265526,3.3217507890207405,0.7636588355458703,0.011715190389871039,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,59,1.1869790111049365,3.3325277950574064,0.7724070820421639,0.012855262020712313,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,60,1.1636043526909388,3.33232352276991,0.7627049542747679,0.012009482770020584,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,61,1.1300575680314233,3.331507230757875,0.7461335208825984,0.01404513842599858,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,62,1.088424433715308,3.332028983141856,0.7613350959585271,0.010048445965438298,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,63,1.0412934963875593,3.3200078828451494,0.7529690335197337,0.010152075706096811,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,64,0.9915951294562318,3.3296221641374046,0.7553518952971098,0.011099869879328402,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,65,0.942419336666987,3.3296518931205656,0.7393500353006166,0.011927728189943775,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,66,0.8968236306363782,3.3112277172107523,0.7335329210276594,0.010883369794944935,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,67,0.8576429315261753,3.303881869202336,0.7431316112371503,0.007032138403345839,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,68,0.8273133054384189,3.3085963132931853,0.7368201637612696,0.009932154625706763,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,69,0.8077205016240886,3.3142786990707527,0.7255262967414556,0.0112536496101816,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,70,0.8000827057281565,3.311727429137012,0.7208560196527406,0.012104691314840172,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,71,0.8048747989063685,3.313856592342567,0.7163364858221906,0.009554314444011695,SYNTHETIC_SOFTWARE_BENCHMARK
train_02,train,72,0.8217988320150293,3.3146567296647174,0.7053873337193416,0.00836263177304625,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,1,1.0,3.1296489258561255,0.9983186263052904,0.0002569501669832826,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,2,1.0397338661590123,3.1238242763292727,0.9769215532659078,0.0021190268593769077,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,3,1.0778836684617301,3.133045472220277,1.017464935815344,0.0009733942424008848,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,4,1.112928494679007,3.1506026717489943,0.993806211653462,0.003316788076530946,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,5,1.1434712181799045,3.1507645569971885,0.9820105934109205,0.007019193830636231,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,6,1.1682941969615794,3.157122541404244,0.9673323015324411,0.007507314682403055,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,7,1.1864078171934453,3.170123411070314,0.9837793111362217,0.011849214918628953,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,8,1.197089945997692,3.181539737410794,0.9584477505074515,0.00872647322694381,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,9,1.199914720608301,3.1779156027949504,0.9406158375841251,0.009065919758169162,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,10,1.194769526175639,3.186439081474537,0.9646263024815184,0.00949580377945232,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,11,1.1818594853651363,3.187681100611708,0.9291707585052258,0.009178562983331704,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,12,1.161699280763918,3.1886064586828406,0.9437824281390608,0.012777386391277916,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,13,1.1350926361102303,3.18990396941851,0.9146443913380746,0.014094551250889249,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,14,1.1031002743642928,3.199398853962035,0.9317949442103061,0.011428305565541894,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,15,1.066997630031181,3.1915551610747355,0.9200969467586154,0.011716631981460543,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,16,1.0282240016119735,3.184366771477526,0.9104897701419352,0.011100176131861112,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,17,0.9883251713144839,3.186217477195809,0.9232875116784486,0.012071766221998806,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,18,0.9488917795946338,3.1897586245261307,0.9107152411738249,0.013318918221845364,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,19,0.9114959113410295,3.1788338387387216,0.9154725287568987,0.007198215574551022,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,20,0.8776284218114562,3.1718386708603328,0.8803908541165549,0.009222561536461924,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,21,0.8486395009384143,3.1753765332219435,0.902471177815142,0.008595015039214674,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,22,0.8256848455172824,3.171236572963619,0.8971635310696824,0.011984480466999854,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,23,0.8096795852220968,3.180400597295913,0.8916400744317531,0.005764530732022597,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,24,0.8012617992733071,3.1767162075943145,0.8923346864497511,0.006638206198797456,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,25,0.8007670782328319,3.176094202151514,0.8855658502914386,0.00909160320280557,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,26,0.8082151450673722,3.1840227645237236,0.9106019349865593,0.008802693251258034,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,27,0.8233090688559693,3.1878607654234554,0.8944291818997238,0.008620926663149361,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,28,0.8454471024888026,3.1903387187400836,0.8993425001672476,0.011817087103172499,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,29,0.8737466724255356,3.196446231697855,0.8679773586413081,0.008695601712118384,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,30,0.9070795641172485,3.1997733710150245,0.878120142873225,0.00514146729107508,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,31,0.9441169003602148,3.2086686465254064,0.8921506971550656,0.012126819561428857,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,32,0.9833821194365007,3.216094973534942,0.841802503250344,0.004005208310755248,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,33,1.0233098409700987,3.223844115787665,0.8507322357701665,0.009404445303877074,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,34,1.0623082727026756,3.229528343448262,0.8617080675043524,0.008785114533047986,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,35,1.0988226702277217,3.2405032726885032,0.8550001095119787,0.010082783562149141,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,36,1.131397319743758,3.2540981506449653,0.8643980839041382,0.008983663399838327,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,37,1.1587335727698307,3.256925619697476,0.8549808951460482,0.01293086939293695,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,38,1.1797416191623253,3.2533571746421073,0.8417027702460134,0.013211434697289658,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,39,1.1935839344062973,3.26723899723821,0.8488419257752384,0.011292624297994837,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,40,1.199708669074921,3.271649310649019,0.8452603371719901,0.009249576826917082,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,41,1.1978716493246764,3.2807773225800703,0.8244141904673213,0.013709623862842229,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,42,1.1881461113359546,3.2812719014067775,0.8306080428387086,0.007964322332601068,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,43,1.1709197816176562,3.277577824372998,0.8214613676661302,0.01445506849584691,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,44,1.1468794195748226,3.2823135191718236,0.8188207961343872,0.013645423843497028,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,45,1.1169834385783524,3.27807550494223,0.8192345890055422,0.0069781720149474265,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,46,1.0824236970483514,3.2814353675548142,0.8107197070632415,0.008998935423256645,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,47,1.0445779828200494,3.2799068824708635,0.8062505010499255,0.011787172892966075,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,48,1.0049550850906717,3.274868506479855,0.8128177720654874,0.011058754939130569,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,49,0.965134643755404,3.271857083257351,0.7888498151717453,0.010741954445592075,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,50,0.9267041741496144,3.2746424472005895,0.791529751711271,0.008690657116194737,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,51,0.891195777822126,3.2667128951688404,0.7912689080394801,0.01267435570810873,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,52,0.8600250624812915,3.2745081433287906,0.7916247026885983,0.010533798442300341,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,53,0.8344347061828692,3.2670926242769025,0.796379772846416,0.009637981611091919,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,54,0.8154449156774386,3.271589440439999,0.8301978876588878,0.011604548501134161,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,55,0.8038127539867017,3.260124231321585,0.777743410303201,0.008810611091273032,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,56,0.8000019586898592,3.2616600940706073,0.7700019423351179,0.007053663605019781,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,57,0.8041644541697365,3.271767801029933,0.7689017194145413,0.005414491247559122,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,58,0.8161342948670649,3.2689033844419373,0.7810277257818845,0.008670261379109702,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,59,0.8354342810062583,3.281326211513152,0.7544567237896055,0.005721077392332984,SYNTHETIC_SOFTWARE_BENCHMARK
train_03,train,60,0.8612949830445755,3.2758612154614846,0.7763920923337018,0.007963070298504895,SYNTHETIC_SOFTWARE_BENCHMARK
