frequency_hz,time_s,voltage_v,state,current_a
1,0.039,0.0970396923182,0.519789668871,1.07037499051e-06
1,0.0393333333333,0.0978522102492,0.520145205781,1.08026279302e-06
1,0.0396666666667,0.0986642989525,0.520501694862,1.09016539874e-06
1,0.04,0.0994759548659,0.520859116207,1.10008282244e-06
1,0.0403333333333,0.100287174429,0.52121745068,1.11001507884e-06
1,0.0406666666667,0.101097954084,0.521576679887,1.11996218271e-06
1,0.041,0.101908290273,0.521936786153,1.12992414884e-06
1,0.0413333333333,0.102718179443,0.522297752497,1.13990099203e-06
1,0.0416666666667,0.103527618041,0.522659562605,1.14989272714e-06
1,0.042,0.104336602516,0.523022200812,1.15989936905e-06
1,0.0423333333333,0.10514512932,0.523385652076,1.1699209327e-06
1,0.0426666666667,0.105953194905,0.523749901958,1.17995743307e-06
1,0.043,0.106760795728,0.524114936601,1.19000888518e-06
1,0.0433333333333,0.107567928246,0.52448074271,1.20007530411e-06
1,0.0436666666667,0.108374588919,0.524847307531,1.21015670501e-06
1,0.044,0.109180774207,0.525214618835,1.22025310306e-06
1,0.0443333333333,0.109986480575,0.525582664896,1.23036451352e-06
1,0.0446666666667,0.110791704489,0.525951434477,1.24049095167e-06
1,0.045,0.111596442416,0.526320916809,1.25063243289e-06
1,0.0453333333333,0.112400690826,0.526691101579,1.26078897259e-06
1,0.0456666666667,0.113204446192,0.527061978911,1.27096058623e-06
1,0.046,0.114007704988,0.527433539348,1.28114728933e-06
1,0.0463333333333,0.11481046369,0.527805773844,1.29134909747e-06
1,0.0466666666667,0.115612718778,0.528178673743,1.30156602626e-06
1,0.047,0.116414466731,0.528552230768,1.31179809137e-06
1,0.0473333333333,0.117215704034,0.528926437006,1.32204530849e-06
1,0.0476666666667,0.118016427171,0.529301284896,1.33230769337e-06
1,0.048,0.118816632631,0.529676767215,1.34258526179e-06
1,0.0483333333333,0.119616316902,0.530052877068,1.35287802955e-06
1,0.0486666666667,0.120415476478,0.530429607872,1.3631860125e-06
1,0.049,0.121214107853,0.530806953347,1.3735092265e-06
1,0.0493333333333,0.122012207523,0.531184907507,1.38384768741e-06
1,0.0496666666667,0.122809771989,0.531563464644,1.39420141113e-06
1,0.05,0.12360679775,0.531942619321,1.40457041355e-06
1,0.0503333333333,0.124403281311,0.53232236636,1.41495471057e-06
1,0.0506666666667,0.125199219179,0.532702700834,1.4253543181e-06
1,0.051,0.125994607862,0.533083618057,1.43576925201e-06
1,0.0513333333333,0.126789443871,0.533465113573,1.44619952818e-06
1,0.0516666666667,0.127583723719,0.533847183148,1.45664516245e-06
1,0.052,0.128377443923,0.534229822763,1.46710617066e-06
1,0.0523333333333,0.129170601,0.534613028603,1.4775825686e-06
1,0.0526666666667,0.129963191472,0.534996797051,1.48807437201e-06
1,0.053,0.130755211862,0.535381124677,1.49858159661e-06
1,0.0533333333333,0.131546658695,0.535766008235,1.50910425803e-06
1,0.0536666666667,0.132337528501,0.536151444652,1.51964237188e-06
1,0.054,0.133127817809,0.536537431022,1.53019595368e-06
1,0.0543333333333,0.133917523154,0.536923964598,1.54076501888e-06
1,0.0546666666667,0.134706641071,0.537311042789,1.55134958284e-06
1,0.055,0.135495168098,0.537698663148,1.56194966086e-06
1,0.0553333333333,0.136283100778,0.538086823369,1.5725652681e-06
1,0.0556666666667,0.137070435653,0.538475521281,1.58319641965e-06
1,0.056,0.13785716927,0.538864754841,1.59384313049e-06
1,0.0563333333333,0.138643298178,0.539254522129,1.60450541546e-06
1,0.0566666666667,0.139428818929,0.539644821342,1.61518328929e-06
1,0.057,0.140213728077,0.540035650788,1.62587676656e-06
1,0.0573333333333,0.140998022178,0.540427008882,1.63658586174e-06
1,0.0576666666667,0.141781697794,0.540818894141,1.6473105891e-06
1,0.058,0.142564751485,0.541211305176,1.65805096281e-06
1,0.0583333333333,0.143347179818,0.541604240694,1.66880699684e-06
1,0.0586666666667,0.14412897936,0.541997699485,1.67957870497e-06
1,0.059,0.144910146682,0.542391680423,1.69036610085e-06
1,0.0593333333333,0.145690678357,0.542786182462,1.7011691979e-06
1,0.0596666666667,0.146470570961,0.543181204628,1.71198800935e-06
1,0.06,0.147249821074,0.543576746018,1.72282254823e-06
1,0.0603333333333,0.148028425277,0.543972805794,1.73367282736e-06
1,0.0606666666667,0.148806380155,0.544369383182,1.74453885932e-06
1,0.061,0.149583682295,0.544766477465,1.75542065647e-06
1,0.0613333333333,0.150360328288,0.545164087982,1.76631823094e-06
1,0.0616666666667,0.151136314727,0.545562214122,1.7772315946e-06
1,0.062,0.151911638209,0.545960855325,1.78816075907e-06
1,0.0623333333333,0.152686295331,0.546360011072,1.79910573571e-06
1,0.0626666666667,0.153460282697,0.546759680888,1.81006653558e-06
1,0.063,0.154233596911,0.547159864336,1.82104316951e-06
1,0.0633333333333,0.155006234581,0.547560561014,1.83203564799e-06
1,0.0636666666667,0.155778192318,0.547961770554,1.84304398124e-06
1,0.064,0.156549466735,0.548363492615,1.85406817917e-06
1,0.0643333333333,0.15732005445,0.548765726886,1.86510825138e-06
1,0.0646666666667,0.158089952082,0.549168473079,1.87616420713e-06
1,0.065,0.158859156254,0.549571730928,1.88723605536e-06
1,0.0653333333333,0.159627663592,0.549975500185,1.89832380468e-06
1,0.0656666666667,0.160395470725,0.550379780622,1.90942746333e-06
1,0.066,0.161162574285,0.550784572021,1.9205470392e-06
1,0.0663333333333,0.161928970908,0.551189874181,1.93168253984e-06
1,0.0666666666667,0.16269465723,0.551595686908,1.94283397238e-06
1,0.067,0.163459629895,0.552002010017,1.9540013436e-06
1,0.0673333333333,0.164223885545,0.552408843327,1.96518465989e-06
1,0.0676666666667,0.164987420829,0.552816186663,1.97638392722e-06
1,0.068,0.165750232397,0.553224039851,1.98759915118e-06
1,0.0683333333333,0.166512316904,0.553632402716,1.9988303369e-06
1,0.0686666666667,0.167273671007,0.554041275082,2.01007748914e-06
1,0.069,0.168034291365,0.554450656769,2.02134061218e-06
1,0.0693333333333,0.168794174642,0.554860547591,2.03261970988e-06
1,0.0696666666667,0.169553317506,0.555270947354,2.04391478565e-06
1,0.07,0.170311716626,0.555681855857,2.05522584243e-06
1,0.0703333333333,0.171069368675,0.556093272888,2.06655288271e-06
1,0.0706666666667,0.171826270331,0.556505198221,2.07789590848e-06
1,0.071,0.172582418272,0.556917631618,2.08925492127e-06
1,0.0713333333333,0.173337809183,0.557330572826,2.1006299221e-06
1,0.0716666666667,0.174092439749,0.557744021576,2.11202091149e-06
1,0.072,0.17484630666,0.558157977579,2.12342788946e-06
1,0.0723333333333,0.17559940661,0.558572440528,2.13485085551e-06
1,0.0726666666667,0.176351736295,0.558987410097,2.14628980859e-06
1,0.073,0.177103292416,0.559402885935,2.15774474716e-06
1,0.0733333333333,0.177854071674,0.559818867671,2.16921566908e-06
1,0.0736666666667,0.178604070777,0.560235354908,2.18070257171e-06
1,0.074,0.179353286436,0.560652347223,2.19220545182e-06
1,0.0743333333333,0.180101715363,0.561069844169,2.20372430561e-06
1,0.0746666666667,0.180849354276,0.561487845269,2.21525912872e-06
1,0.075,0.181596199896,0.561906350019,2.22680991619e-06
1,0.0753333333333,0.182342248945,0.562325357883,2.23837666247e-06
1,0.0756666666667,0.183087498153,0.562744868297,2.24995936141e-06
1,0.076,0.183831944249,0.563164880664,2.26155800624e-06
1,0.0763333333333,0.184575583968,0.563585394354,2.27317258959e-06
1,0.0766666666667,0.185318414048,0.564006408704,2.28480310343e-06
1,0.077,0.186060431231,0.564427923017,2.29644953914e-06
1,0.0773333333333,0.186801632262,0.564849936558,2.30811188741e-06
1,0.0776666666667,0.18754201389,0.56527244856,2.31979013831e-06
1,0.078,0.188281572866,0.565695458216,2.33148428123e-06
1,0.0783333333333,0.189020305948,0.566118964682,2.3431943049e-06
1,0.0786666666667,0.189758209894,0.566542967076,2.35492019737e-06
1,0.079,0.190495281467,0.566967464475,2.36666194602e-06
1,0.0793333333333,0.191231517435,0.567392455919,2.37841953751e-06
1,0.0796666666667,0.191966914568,0.567817940405,2.39019295782e-06
1,0.08,0.192701469641,0.568243916889,2.4019821922e-06
1,0.0803333333333,0.19343517943,0.568670384284,2.41378722521e-06
1,0.0806666666667,0.194168040718,0.569097341463,2.42560804066e-06
1,0.081,0.19490005029,0.569524787254,2.43744462164e-06
1,0.0813333333333,0.195631204935,0.56995272044,2.44929695049e-06
1,0.0816666666667,0.196361501446,0.570381139762,2.46116500881e-06
1,0.082,0.197090936619,0.570810043913,2.47304877743e-06
1,0.0823333333333,0.197819507255,0.571239431544,2.48494823643e-06
1,0.0826666666667,0.198547210158,0.571669301256,2.4968633651e-06
1,0.083,0.199274042136,0.572099651607,2.50879414195e-06
1,0.0833333333333,0.2,0.572530481106,2.52074054472e-06
1,0.0836666666667,0.200725080566,0.572961788213,2.53270255033e-06
1,0.084,0.201449280654,0.573393571343,2.54468013491e-06
1,0.0843333333333,0.202172597087,0.57382582886,2.55667327377e-06
1,0.0846666666667,0.202895026692,0.574258559081,2.5686819414e-06
1,0.085,0.2036165663,0.574691760272,2.58070611146e-06
1,0.0853333333333,0.204337212746,0.57512543065,2.59274575678e-06
1,0.0856666666667,0.20505696287,0.575559568383,2.60480084935e-06
1,0.086,0.205775813513,0.575994171586,2.6168713603e-06
1,0.0863333333333,0.206493761522,0.576429238325,2.62895725991e-06
1,0.0866666666667,0.207210803749,0.576864766615,2.64105851757e-06
1,0.087,0.207926937048,0.577300754418,2.65317510183e-06
1,0.0873333333333,0.208642158278,0.577737199646,2.66530698035e-06
1,0.0876666666667,0.209356464301,0.578174100157,2.67745411988e-06
1,0.088,0.210069851985,0.578611453757,2.6896164863e-06
1,0.0883333333333,0.210782318199,0.579049258202,2.70179404457e-06
1,0.0886666666667,0.211493859818,0.579487511191,2.71398675875e-06
1,0.089,0.212204473723,0.579926210372,2.72619459199e-06
1,0.0893333333333,0.212914156794,0.580365353339,2.73841750648e-06
1,0.0896666666667,0.21362290592,0.580804937634,2.75065546353e-06
1,0.09,0.214330717992,0.581244960743,2.76290842346e-06
1,0.0903333333333,0.215037589904,0.581685420099,2.77517634568e-06
1,0.0906666666667,0.215743518555,0.58212631308,2.78745918863e-06
1,0.091,0.216448500851,0.58256763701,2.7997569098e-06
1,0.0913333333333,0.217152533697,0.58300938916,2.81206946571e-06
1,0.0916666666667,0.217855614006,0.583451566742,2.82439681189e-06
1,0.092,0.218557738694,0.583894166919,2.83673890291e-06
1,0.0923333333333,0.21925890468,0.584337186793,2.84909569235e-06
1,0.0926666666667,0.21995910889,0.584780623416,2.86146713279e-06
1,0.093,0.220658348251,0.585224473781,2.87385317582e-06
1,0.0933333333333,0.221356619697,0.585668734828,2.886253772e-06
1,0.0936666666667,0.222053920165,0.58611340344,2.8986688709e-06
1,0.094,0.222750246595,0.586558476446,2.91109842106e-06
1,0.0943333333333,0.223445595934,0.587003950618,2.92354236999e-06
1,0.0946666666667,0.224139965131,0.587449822674,2.93600066418e-06
1,0.095,0.224833351141,0.587896089273,2.94847324906e-06
1,0.0953333333333,0.225525750921,0.588342747023,2.96096006905e-06
1,0.0956666666667,0.226217161436,0.588789792473,2.97346106748e-06
1,0.096,0.226907579651,0.589237222116,2.98597618664e-06
1,0.0963333333333,0.227597002538,0.589685032392,2.99850536776e-06
1,0.0966666666667,0.228285427074,0.590133219683,3.01104855099e-06
1,0.097,0.228972850238,0.590581780315,3.02360567542e-06
1,0.0973333333333,0.229659269015,0.591030710559,3.03617667905e-06
1,0.0976666666667,0.230344680394,0.591480006631,3.04876149878e-06
1,0.098,0.231029081369,0.59192966469,3.06136007045e-06
1,0.0983333333333,0.231712468937,0.59237968084,3.07397232877e-06
1,0.0986666666667,0.232394840101,0.592830051129,3.08659820736e-06
1,0.099,0.233076191867,0.593280771552,3.09923763874e-06
1,0.0993333333333,0.233756521248,0.593731838043,3.11189055429e-06
1,0.0996666666667,0.234435825257,0.594183246487,3.1245568843e-06
1,0.1,0.235114100917,0.59463499271,3.13723655793e-06
1,0.100333333333,0.235791345251,0.595087072483,3.14992950318e-06
1,0.100666666667,0.236467555289,0.595539481523,3.16263564696e-06
1,0.101,0.237142728064,0.595992215491,3.175354915e-06
1,0.101333333333,0.237816860616,0.596445269996,3.18808723192e-06
1,0.101666666667,0.238489949986,0.596898640589,3.20083252116e-06
1,0.102,0.239161993223,0.597352322767,3.21359070503e-06
1,0.102333333333,0.239832987378,0.597806311975,3.22636170466e-06
1,0.102666666667,0.240502929509,0.598260603601,3.23914544004e-06
1,0.103,0.241171816676,0.598715192981,3.25194182998e-06
1,0.103333333333,0.241839645945,0.599170075396,3.26475079211e-06
1,0.103666666667,0.242506414387,0.599625246075,3.2775722429e-06
1,0.104,0.243172119078,0.60008070019,3.29040609762e-06
1,0.104333333333,0.243836757097,0.600536432864,3.30325227039e-06
1,0.104666666667,0.244500325528,0.600992439165,3.3161106741e-06
1,0.105,0.245162821461,0.601448714107,3.32898122047e-06
1,0.105333333333,0.24582424199,0.601905252654,3.34186382003e-06
1,0.105666666667,0.246484584214,0.602362049715,3.3547583821e-06
1,0.106,0.247143845236,0.60281910015,3.36766481479e-06
1,0.106333333333,0.247802022164,0.603276398764,3.38058302501e-06
1,0.106666666667,0.248459112111,0.603733940312,3.39351291848e-06
1,0.107,0.249115112195,0.604191719498,3.40645439967e-06
1,0.107333333333,0.249770019538,0.604649730975,3.41940737187e-06
1,0.107666666667,0.250423831268,0.605107969344,3.43237173712e-06
1,0.108,0.251076544516,0.605566429157,3.44534739625e-06
1,0.108333333333,0.25172815642,0.606025104914,3.45833424886e-06
1,0.108666666667,0.252378664121,0.606483991068,3.47133219335e-06
1,0.109,0.253028064765,0.60694308202,3.48434112684e-06
1,0.109333333333,0.253676355505,0.607402372123,3.49736094526e-06
1,0.109666666667,0.254323533496,0.607861855681,3.51039154328e-06
1,0.11,0.254969595899,0.608321526948,3.52343281434e-06
1,0.110333333333,0.255614539882,0.608781380133,3.53648465064e-06
1,0.110666666667,0.256258362613,0.609241409394,3.54954694314e-06
1,0.111,0.256901061271,0.609701608843,3.56261958156e-06
1,0.111333333333,0.257542633034,0.610161972546,3.57570245436e-06
1,0.111666666667,0.25818307509,0.610622494519,3.58879544876e-06
1,0.112,0.258822384628,0.611083168736,3.60189845073e-06
1,0.112333333333,0.259460558844,0.611543989121,3.61501134499e-06
1,0.112666666667,0.26009759494,0.612004949555,3.62813401501e-06
1,0.113,0.26073349012,0.612466043873,3.64126634301e-06
1,0.113333333333,0.261368241596,0.612927265865,3.65440820994e-06
1,0.113666666667,0.262001846583,0.613388609277,3.66755949552e-06
1,0.114,0.262634302301,0.613850067812,3.68072007818e-06
1,0.114333333333,0.263265605977,0.614311635128,3.69388983512e-06
1,0.114666666667,0.263895754841,0.614773304841,3.70706864228e-06
1,0.115,0.264524746129,0.615235070523,3.72025637432e-06
1,0.115333333333,0.265152577083,0.615696925707,3.73345290467e-06
1,0.115666666667,0.265779244947,0.61615886388,3.74665810549e-06
1,0.116,0.266404746974,0.616620878491,3.75987184766e-06
1,0.116333333333,0.267029080419,0.617082962948,3.77309400083e-06
1,0.116666666667,0.267652242544,0.617545110617,3.78632443338e-06
1,0.117,0.268274230615,0.618007314825,3.79956301244e-06
1,0.117333333333,0.268895041904,0.618469568861,3.81280960386e-06
1,0.117666666667,0.269514673688,0.618931865974,3.82606407224e-06
1,0.118,0.270133123248,0.619394199373,3.83932628094e-06
1,0.118333333333,0.270750387873,0.619856562233,3.85259609205e-06
1,0.118666666667,0.271366464854,0.620318947689,3.86587336639e-06
1,0.119,0.271981351489,0.62078134884,3.87915796356e-06
1,0.119333333333,0.272595045081,0.621243758748,3.89244974187e-06
1,0.119666666667,0.273207542937,0.62170617044,3.9057485584e-06
1,0.12,0.273818842371,0.622168576908,3.91905426898e-06
1,0.120333333333,0.274428940703,0.622630971108,3.93236672817e-06
1,0.120666666667,0.275037835254,0.623093345964,3.9456857893e-06
1,0.121,0.275645523355,0.623555694365,3.95901130445e-06
1,0.121333333333,0.27625200234,0.624018009167,3.97234312445e-06
1,0.121666666667,0.276857269548,0.624480283194,3.98568109891e-06
1,0.122,0.277461322325,0.624942509237,3.99902507616e-06
1,0.122333333333,0.278064158021,0.625404680057,4.01237490333e-06
1,0.122666666667,0.278665773991,0.625866788383,4.02573042629e-06
1,0.123,0.279266167597,0.626328826916,4.03909148969e-06
1,0.123333333333,0.279865336205,0.626790788323,4.05245793695e-06
1,0.123666666667,0.280463277187,0.627252665247,4.06582961027e-06
1,0.124,0.28105998792,0.6277144503,4.07920635059e-06
1,0.124333333333,0.281655465785,0.628176136066,4.09258799768e-06
1,0.124666666667,0.282249708173,0.628637715102,4.10597439006e-06
1,0.125,0.282842712475,0.629099179938,4.11936536503e-06
1,0.125333333333,0.28343447609,0.629560523079,4.13276075871e-06
1,0.125666666667,0.284024996423,0.630021737003,4.14616040598e-06
1,0.126,0.284614270884,0.630482814165,4.15956414053e-06
1,0.126333333333,0.285202296887,0.630943746994,4.17297179487e-06
1,0.126666666667,0.285789071853,0.631404527896,4.18638320028e-06
1,0.127,0.286374593209,0.631865149254,4.19979818686e-06
1,0.127333333333,0.286958858385,0.63232560343,4.21321658354e-06
1,0.127666666667,0.28754186482,0.632785882761,4.22663821804e-06
1,0.128,0.288123609955,0.633245979565,4.24006291693e-06
1,0.128333333333,0.288704091239,0.63370588614,4.25349050559e-06
1,0.128666666667,0.289283306126,0.634165594763,4.26692080822e-06
1,0.129,0.289861252075,0.634625097692,4.28035364788e-06
1,0.129333333333,0.29043792655,0.635084387166,4.29378884646e-06
1,0.129666666667,0.291013327023,0.635543455406,4.3072262247e-06
1,0.13,0.291587450969,0.636002294618,4.32066560218e-06
1,0.130333333333,0.292160295869,0.636460896987,4.33410679736e-06
1,0.130666666667,0.292731859212,0.636919254686,4.34754962754e-06
1,0.131,0.293302138489,0.637377359871,4.36099390889e-06
1,0.131333333333,0.2938711312,0.637835204681,4.37443945648e-06
1,0.131666666667,0.294438834848,0.638292781246,4.38788608424e-06
1,0.132,0.295005246943,0.638750081677,4.40133360498e-06
1,0.132333333333,0.295570365001,0.639207098077,4.41478183041e-06
1,0.132666666667,0.296134186543,0.639663822533,4.42823057115e-06
1,0.133,0.296696709095,0.640120247123,4.4416796367e-06
1,0.133333333333,0.297257930191,0.640576363913,4.45512883551e-06
1,0.133666666667,0.297817847368,0.641032164959,4.46857797492e-06
1,0.134,0.29837645817,0.641487642308,4.48202686119e-06
1,0.134333333333,0.298933760147,0.641942787997,4.49547529953e-06
1,0.134666666667,0.299489750854,0.642397594056,4.50892309409e-06
1,0.135,0.300044427852,0.642852052507,4.52237004795e-06
1,0.135333333333,0.300597788709,0.643306155365,4.53581596316e-06
1,0.135666666667,0.301149830997,0.643759894638,4.54926064074e-06
1,0.136,0.301700552294,0.64421326233,4.56270388064e-06
1,0.136333333333,0.302249950186,0.644666250438,4.57614548182e-06
1,0.136666666667,0.302798022261,0.645118850958,4.58958524222e-06
1,0.137,0.303344766115,0.645571055879,4.60302295877e-06
1,0.137333333333,0.303890179352,0.646022857188,4.61645842738e-06
1,0.137666666667,0.304434259577,0.646474246871,4.62989144301e-06
1,0.138,0.304977004405,0.64692521691,4.64332179959e-06
1,0.138333333333,0.305518411454,0.647375759289,4.65674929011e-06
1,0.138666666667,0.30605847835,0.647825865989,4.67017370658e-06
1,0.139,0.306597202724,0.648275528993,4.68359484004e-06
1,0.139333333333,0.307134582212,0.648724740283,4.6970124806e-06
1,0.139666666667,0.307670614458,0.649173491845,4.71042641741e-06
1,0.14,0.30820529711,0.649621775665,4.72383643872e-06
1,0.140333333333,0.308738627823,0.650069583733,4.73724233181e-06
1,0.140666666667,0.309270604257,0.650516908043,4.75064388308e-06
1,0.141,0.309801224079,0.650963740592,4.76404087801e-06
1,0.141333333333,0.310330484962,0.651410073383,4.7774331012e-06
1,0.141666666667,0.310858384583,0.651855898423,4.79082033634e-06
