state_time_s,pre_midpoint_v,post_midpoint_v,junction_midpoint_v,state
0.0466,0,0,0,0.5
0.04665,0,0,0,0.5
0.0467,0,0,0,0.5
0.04675,0,0,0,0.5
0.0468,0,0,0,0.5
0.04685,0,0,0,0.5
0.0469,0,0,0,0.5
0.04695,0,0,0,0.5
0.047,0,0,0,0.5
0.04705,0,0,0,0.5
0.0471,0,0,0,0.5
0.04715,0,0,0,0.5
0.0472,0,0,0,0.5
0.04725,0,0,0,0.5
0.0473,0,0,0,0.5
0.04735,0,0,0,0.5
0.0474,0,0,0,0.5
0.04745,0,0,0,0.5
0.0475,0,0,0,0.5
0.04755,0,0,0,0.5
0.0476,0,0,0,0.5
0.04765,0,0,0,0.5
0.0477,0,0,0,0.5
0.04775,0,0,0,0.5
0.0478,0,0,0,0.5
0.04785,0,0,0,0.5
0.0479,0,0,0,0.5
0.04795,0,0,0,0.5
0.048,0,0,0,0.5
0.04805,0,0,0,0.5
0.0481,0,0,0,0.5
0.04815,0,0,0,0.5
0.0482,0,0,0,0.5
0.04825,0,0,0,0.5
0.0483,0,0,0,0.5
0.04835,0,0,0,0.5
0.0484,0,0,0,0.5
0.04845,0,0,0,0.5
0.0485,0,0,0,0.5
0.04855,0,0,0,0.5
0.0486,0,0,0,0.5
0.04865,0,0,0,0.5
0.0487,0,0,0,0.5
0.04875,0,0,0,0.5
0.0488,0,0,0,0.5
0.04885,0,0,0,0.5
0.0489,0,0,0,0.5
0.04895,0,0,0,0.5
0.049,0,0,0,0.5
0.04905,0,0,0,0.5
0.0491,0,0,0,0.5
0.04915,0,0,0,0.5
0.0492,0,0,0,0.5
0.04925,0,0,0,0.5
0.0493,0,0,0,0.5
0.04935,0,0,0,0.5
0.0494,0,0,0,0.5
0.04945,0,0,0,0.5
0.0495,0,0,0,0.5
0.04955,0,0,0,0.5
0.0496,0,0,0,0.5
0.04965,0,0,0,0.5
0.0497,0,0,0,0.5
0.04975,0,0,0,0.5
0.0498,0,0,0,0.5
0.04985,0,0,0,0.5
0.0499,0,0,0,0.5
0.04995,0,0,0,0.5
0.05,0,0,0,0.5
0.05005,0,0,0,0.5
0.0501,0,0,0,0.5
0.05015,0,0,0,0.5
0.0502,0,0,0,0.5
0.05025,0,0,0,0.5
0.0503,0,0,0,0.5
0.05035,0,0,0,0.5
0.0504,0,0,0,0.5
0.05045,0,0,0,0.5
0.0505,0,0,0,0.5
0.05055,0,0,0,0.5
0.0506,0,0,0,0.5
0.05065,0,0,0,0.5
0.0507,0,0,0,0.5
0.05075,0,0,0,0.5
0.0508,0,0,0,0.5
0.05085,0,0,0,0.5
0.0509,0,0,0,0.5
0.05095,0,0,0,0.5
0.051,0,0,0,0.5
0.05105,0,0,0,0.5
0.0511,0,0,0,0.5
0.05115,0,0,0,0.5
0.0512,0,0,0,0.5
0.05125,0,0,0,0.5
0.0513,0,0,0,0.5
0.05135,0,0,0,0.5
0.0514,0,0,0,0.5
0.05145,0,0,0,0.5
0.0515,0,0,0,0.5
0.05155,0,0,0,0.5
0.0516,0,0,0,0.5
0.05165,0,0,0,0.5
0.0517,0,0,0,0.5
0.05175,0,0,0,0.5
0.0518,0,0,0,0.5
0.05185,0,0,0,0.5
0.0519,0,0,0,0.5
0.05195,0,0,0,0.5
0.052,0,0,0,0.5
0.05205,0,0,0,0.5
0.0521,0,0,0,0.5
0.05215,0,0,0,0.5
0.0522,0,0,0,0.5
0.05225,0,0,0,0.5
0.0523,0,0,0,0.5
0.05235,0,0,0,0.5
0.0524,0,0,0,0.5
0.05245,0,0,0,0.5
0.0525,0,0,0,0.5
0.05255,0,0,0,0.5
0.0526,0,0,0,0.5
0.05265,0,0,0,0.5
0.0527,0,0,0,0.5
0.05275,0,0,0,0.5
0.0528,0,0,0,0.5
0.05285,0,0,0,0.5
0.0529,0,0,0,0.5
0.05295,0,0,0,0.5
0.053,0,0,0,0.5
0.05305,0,0,0,0.5
0.0531,0,0,0,0.5
0.05315,0,0,0,0.5
0.0532,0,0,0,0.5
0.05325,0,0,0,0.5
0.0533,0,0,0,0.5
0.05335,0,0,0,0.5
0.0534,0,0,0,0.5
0.05345,0,0,0,0.5
0.0535,0,0,0,0.5
0.05355,0,0,0,0.5
0.0536,0,0,0,0.5
0.05365,0,0,0,0.5
0.0537,0,0,0,0.5
0.05375,0,0,0,0.5
0.0538,0,0,0,0.5
0.05385,0,0,0,0.5
0.0539,0,0,0,0.5
0.05395,0,0,0,0.5
0.054,0,0,0,0.5
0.05405,0,0,0,0.5
0.0541,0,0,0,0.5
0.05415,0,0,0,0.5
0.0542,0,0,0,0.5
0.05425,0,0,0,0.5
0.0543,0,0,0,0.5
0.05435,0,0,0,0.5
0.0544,0,0,0,0.5
0.05445,0,0,0,0.5
0.0545,0,0,0,0.5
0.05455,0,0,0,0.5
0.0546,0,0,0,0.5
0.05465,0,0,0,0.5
0.0547,0,0,0,0.5
0.05475,0,0,0,0.5
0.0548,0,0,0,0.5
0.05485,0,0,0,0.5
0.0549,0,0,0,0.5
0.05495,0,0,0,0.5
0.055,0,0,0,0.5
0.05505,0,0,0,0.5
0.0551,0,0,0,0.5
0.05515,0,0,0,0.5
0.0552,0,0,0,0.5
0.05525,0,0,0,0.5
0.0553,0,0,0,0.5
0.05535,0,0,0,0.5
0.0554,0,0,0,0.5
0.05545,0,0,0,0.5
0.0555,0,0,0,0.5
0.05555,0,0,0,0.5
0.0556,0,0,0,0.5
0.05565,0,0,0,0.5
0.0557,0,0,0,0.5
0.05575,0,0,0,0.5
0.0558,0,0,0,0.5
0.05585,0,0,0,0.5
0.0559,0,0,0,0.5
0.05595,0,0,0,0.5
0.056,0,0,0,0.5
0.05605,0,0,0,0.5
0.0561,0,0,0,0.5
0.05615,0,0,0,0.5
0.0562,0,0,0,0.5
0.05625,0,0,0,0.5
0.0563,0,0,0,0.5
0.05635,0,0,0,0.5
0.0564,0,0,0,0.5
0.05645,0,0,0,0.5
0.0565,0,0,0,0.5
0.05655,0,0,0,0.5
0.0566,0,0,0,0.5
0.05665,0,0,0,0.5
0.0567,0,0,0,0.5
0.05675,0,0,0,0.5
0.0568,0,0,0,0.5
0.05685,0,0,0,0.5
0.0569,0,0,0,0.5
0.05695,0,0,0,0.5
0.057,0,0,0,0.5
0.05705,0,0,0,0.5
0.0571,0,0,0,0.5
0.05715,0,0,0,0.5
0.0572,0,0,0,0.5
0.05725,0,0,0,0.5
0.0573,0,0,0,0.5
0.05735,0,0,0,0.5
0.0574,0,0,0,0.5
0.05745,0,0,0,0.5
0.0575,0,0,0,0.5
0.05755,0,0,0,0.5
0.0576,0,0,0,0.5
0.05765,0,0,0,0.5
0.0577,0,0,0,0.5
0.05775,0,0,0,0.5
0.0578,0,0,0,0.5
0.05785,0,0,0,0.5
0.0579,0,0,0,0.5
0.05795,0,0,0,0.5
0.058,0,0,0,0.5
0.05805,0,0,0,0.5
0.0581,0,0,0,0.5
0.05815,0,0,0,0.5
0.0582,0,0,0,0.5
0.05825,0,0,0,0.5
0.0583,0,0,0,0.5
0.05835,0,0,0,0.5
0.0584,0,0,0,0.5
0.05845,0,0,0,0.5
0.0585,0,0,0,0.5
0.05855,0,0,0,0.5
0.0586,0,0,0,0.5
0.05865,0,0,0,0.5
0.0587,0,0,0,0.5
0.05875,0,0,0,0.5
0.0588,0,0,0,0.5
0.05885,0,0,0,0.5
0.0589,0,0,0,0.5
0.05895,0,0,0,0.5
0.059,0,0,0,0.5
0.05905,0,0,0,0.5
0.0591,0,0,0,0.5
0.05915,0,0,0,0.5
0.0592,0,0,0,0.5
0.05925,0,0,0,0.5
0.0593,0,0,0,0.5
0.05935,0,0,0,0.5
0.0594,0,0,0,0.5
0.05945,0,0,0,0.5
0.0595,0,0,0,0.5
0.05955,0,0,0,0.5
0.0596,0,0,0,0.5
0.05965,0,0,0,0.5
0.0597,0,0,0,0.5
0.05975,0,0,0,0.5
0.0598,0,0,0,0.5
0.05985,0,0,0,0.5
0.0599,0,0,0,0.5
0.05995,0,0,0,0.5
0.06,0,0,0,0.5
0.06005,0.35,0,-0.35,0.498853335017
0.0601,0.35,0,-0.35,0.49771240107
0.06015,0.35,0,-0.35,0.496577181428
0.0602,0.35,0,-0.35,0.495447659262
0.06025,0.35,0,-0.35,0.494323817651
0.0603,0.35,0,-0.35,0.493205639585
0.06035,0.35,0,-0.35,0.492093107962
0.0604,0.35,0,-0.35,0.490986205594
0.06045,0.35,0,-0.35,0.489884915209
0.0605,0.35,0,-0.35,0.488789219451
0.06055,0.35,0,-0.35,0.487699100883
0.0606,0.35,0,-0.35,0.48661454199
0.06065,0.35,0,-0.35,0.48553552518
0.0607,0.35,0,-0.35,0.484462032784
0.06075,0.35,0,-0.35,0.483394047062
0.0608,0.35,0,-0.35,0.482331550201
0.06085,0.35,0,-0.35,0.481274524321
0.0609,0.35,0,-0.35,0.480222951472
0.06095,0.35,0,-0.35,0.47917681364
0.061,0.35,0,-0.35,0.478136092746
0.06105,-0.14953198166,0,0.14953198166,0.478529476218
0.0611,-0.148600321246,0,0.148600321246,0.478918387685
0.06115,-0.147674465551,0,0.147674465551,0.4793028718
0.0612,-0.146754378409,0,0.146754378409,0.47968297272
0.06125,-0.145840023878,0,0.145840023878,0.48005873412
0.0613,-0.144931366242,0,0.144931366242,0.480430199191
0.06135,-0.144028370005,0,0.144028370005,0.480797410652
0.0614,-0.143130999895,0,0.143130999895,0.481160410753
0.06145,-0.142239220858,0,0.142239220858,0.481519241285
0.0615,-0.141352998059,0,0.141352998059,0.481873943582
0.06155,-0.140472296879,0,0.140472296879,0.48222455853
0.0616,-0.139597082916,0,0.139597082916,0.48257112657
0.06165,-0.138727321982,0,0.138727321982,0.482913687708
0.0617,-0.137862980102,0,0.137862980102,0.483252281517
0.06175,-0.137004023512,0,0.137004023512,0.483586947144
0.0618,-0.136150418659,0,0.136150418659,0.483917723316
0.06185,-0.135302132199,0,0.135302132199,0.484244648344
0.0619,-0.134459130995,0,0.134459130995,0.484567760132
0.06195,-0.133621382119,0,0.133621382119,0.484887096176
0.062,-0.132788852845,0,0.132788852845,0.485202693575
0.06205,-0.131961510652,0,0.131961510652,0.485514589036
0.0621,-0.131139323222,0,0.131139323222,0.485822818874
0.06215,-0.130322258439,0,0.130322258439,0.486127419022
0.0622,-0.129510284386,0,0.129510284386,0.486428425033
0.06225,-0.128703369345,0,0.128703369345,0.486725872087
0.0623,-0.127901481795,0,0.127901481795,0.487019794994
0.06235,-0.127104590414,0,0.127104590414,0.487310228201
0.0624,-0.126312664072,0,0.126312664072,0.487597205792
0.06245,-0.125525671834,0,0.125525671834,0.487880761498
0.0625,-0.124743582958,0,0.124743582958,0.4881609287
0.06255,-0.123966366895,0,0.123966366895,0.488437740429
0.0626,-0.123193993284,0,0.123193993284,0.488711229377
0.06265,-0.122426431953,0,0.122426431953,0.488981427896
0.0627,-0.121663652921,0,0.121663652921,0.489248368007
0.06275,-0.120905626391,0,0.120905626391,0.489512081398
0.0628,-0.120152322752,0,0.120152322752,0.489772599435
0.06285,-0.119403712578,0,0.119403712578,0.490029953161
0.0629,-0.118659766628,0,0.118659766628,0.490284173301
0.06295,-0.117920455839,0,0.117920455839,0.490535290269
0.063,-0.117185751333,0,0.117185751333,0.490783334166
0.06305,-0.116455624411,0,0.116455624411,0.491028334789
0.0631,-0.115730046551,0,0.115730046551,0.491270321634
0.06315,-0.115008989411,0,0.115008989411,0.491509323896
0.0632,-0.114292424824,0,0.114292424824,0.491745370478
0.06325,-0.113580324799,0,0.113580324799,0.491978489991
0.0633,-0.112872661521,0,0.112872661521,0.492208710756
0.06335,-0.112169407345,0,0.112169407345,0.492436060812
0.0634,-0.1114705348,0,0.1114705348,0.492660567918
0.06345,-0.110776016588,0,0.110776016588,0.492882259554
0.0635,-0.110085825578,0,0.110085825578,0.493101162927
0.06355,-0.109399934809,0,0.109399934809,0.493317304971
0.0636,-0.10871831749,0,0.10871831749,0.493530712356
0.06365,-0.108040946993,0,0.108040946993,0.493741411484
0.0637,-0.10736779686,0,0.10736779686,0.493949428497
0.06375,-0.106698840795,0,0.106698840795,0.494154789281
0.0638,-0.106034052667,0,0.106034052667,0.494357519464
0.06385,-0.105373406508,0,0.105373406508,0.494557644423
0.0639,-0.10471687651,0,0.10471687651,0.494755189285
0.06395,-0.104064437029,0,0.104064437029,0.494950178931
0.064,-0.103416062579,0,0.103416062579,0.495142638001
0.06405,-0.102771727831,0,0.102771727831,0.49533259089
0.0641,-0.102131407617,0,0.102131407617,0.495520061758
0.06415,-0.101495076924,0,0.101495076924,0.49570507453
0.0642,-0.100862710896,0,0.100862710896,0.495887652897
0.06425,-0.10023428483,0,0.10023428483,0.496067820322
0.0643,-0.0996097741783,0,0.0996097741783,0.496245600041
0.06435,-0.0989891545463,0,0.0989891545463,0.496421015063
0.0644,-0.0983724016907,0,0.0983724016907,0.496594088178
0.06445,-0.0977594915196,0,0.0977594915196,0.496764841954
0.0645,-0.097150400091,0,0.097150400091,0.496933298746
0.06455,-0.0965451036123,0,0.0965451036123,0.497099480689
0.0646,-0.095943578439,0,0.095943578439,0.497263409712
0.06465,-0.0953458010739,0,0.0953458010739,0.497425107529
0.0647,-0.0947517481663,0,0.0947517481663,0.497584595649
0.06475,-0.0941613965109,0,0.0941613965109,0.497741895378
0.0648,-0.093574723047,0,0.093574723047,0.497897027816
0.06485,-0.0929917048577,0,0.0929917048577,0.498050013863
0.0649,-0.0924123191686,0,0.0924123191686,0.498200874222
0.06495,-0.0918365433475,0,0.0918365433475,0.498349629401
0.065,-0.0912643549031,0,0.0912643549031,0.49849629971
0.06505,-0.0906957314841,0,0.0906957314841,0.498640905272
0.0651,-0.0901306508787,0,0.0901306508787,0.498783466016
0.06515,-0.0895690910132,0,0.0895690910132,0.498924001687
0.0652,-0.0890110299518,0,0.0890110299518,0.499062531843
0.06525,-0.0884564458951,0,0.0884564458951,0.499199075858
0.0653,-0.0879053171795,0,0.0879053171795,0.499333652925
0.06535,-0.0873576222766,0,0.0873576222766,0.499466282056
0.0654,-0.0868133397919,0,0.0868133397919,0.499596982089
0.06545,-0.0862724484643,0,0.0862724484643,0.499725771682
0.0655,-0.0857349271652,0,0.0857349271652,0.499852669321
0.06555,-0.0852007548976,0,0.0852007548976,0.499977693321
0.0656,-0.0846699107953,0,0.0846699107953,0.500100861826
0.06565,-0.0841423741222,0,0.0841423741222,0.50022219281
0.0657,-0.0836181242712,0,0.0836181242712,0.500341704083
0.06575,-0.0830971407639,0,0.0830971407639,0.500459413289
0.0658,-0.0825794032492,0,0.0825794032492,0.500575337908
0.06585,-0.0820648915029,0,0.0820648915029,0.500689495262
0.0659,-0.081553585427,0,0.081553585427,0.500801902508
0.06595,-0.0810454650483,0,0.0810454650483,0.500912576651
0.066,-0.0805405105183,0,0.0805405105183,0.501021534534
0.06605,-0.0800387021124,0,0.0800387021124,0.501128792849
0.0661,-0.0795400202284,0,0.0795400202284,0.501234368135
0.06615,-0.0790444453865,0,0.0790444453865,0.501338276777
0.0662,-0.0785519582284,0,0.0785519582284,0.501440535011
0.06625,-0.0780625395161,0,0.0780625395161,0.501541158926
0.0663,-0.0775761701316,0,0.0775761701316,0.501640164462
0.06635,-0.0770928310762,0,0.0770928310762,0.501737567416
0.0664,-0.0766125034694,0,0.0766125034694,0.501833383439
0.06645,-0.0761351685481,0,0.0761351685481,0.50192762804
0.0665,-0.0756608076666,0,0.0756608076666,0.502020316588
0.06655,-0.075189402295,0,0.075189402295,0.502111464311
0.0666,-0.074720934019,0,0.074720934019,0.502201086301
0.06665,-0.0742553845389,0,0.0742553845389,0.50228919751
0.0667,-0.0737927356693,0,0.0737927356693,0.502375812759
0.06675,-0.0733329693378,0,0.0733329693378,0.50246094673
0.0668,-0.0728760675847,0,0.0728760675847,0.502544613977
0.06685,-0.0724220125623,0,0.0724220125623,0.50262682892
0.0669,-0.071970786534,0,0.071970786534,0.502707605849
0.06695,-0.0715223718736,0,0.0715223718736,0.502786958926
0.067,-0.071076751065,0,0.071076751065,0.502864902185
0.06705,-0.070633906701,0,0.070633906701,0.502941449535
0.0671,-0.070193821483,0,0.070193821483,0.503016614758
0.06715,-0.0697564782201,0,0.0697564782201,0.503090411515
0.0672,-0.0693218598285,0,0.0693218598285,0.503162853343
0.06725,-0.0688899493308,0,0.0688899493308,0.503233953656
0.0673,-0.0684607298556,0,0.0684607298556,0.50330372575
0.06735,-0.0680341846363,0,0.0680341846363,0.503372182803
0.0674,-0.067610297011,0,0.067610297011,0.503439337873
0.06745,-0.0671890504215,0,0.0671890504215,0.503505203903
0.0675,-0.0667704284128,0,0.0667704284128,0.503569793718
0.06755,-0.0663544146325,0,0.0663544146325,0.503633120031
0.0676,-0.06594099283,0,0.06594099283,0.503695195442
0.06765,-0.0655301468558,0,0.0655301468558,0.503756032437
0.0677,-0.0651218606614,0,0.0651218606614,0.503815643392
0.06775,-0.0647161182979,0,0.0647161182979,0.503874040573
0.0678,-0.0643129039161,0,0.0643129039161,0.503931236136
0.06785,-0.0639122017652,0,0.0639122017652,0.50398724213
0.0679,-0.0635139961928,0,0.0635139961928,0.504042070497
0.06795,-0.063118271644,0,0.063118271644,0.504095733073
0.068,-0.0627250126607,0,0.0627250126607,0.504148241588
0.06805,-0.0623342038811,0,0.0623342038811,0.50419960767
0.0681,-0.0619458300394,0,0.0619458300394,0.504249842843
0.06815,-0.0615598759645,0,0.0615598759645,0.504298958529
0.0682,-0.06117632658,0,0.06117632658,0.504346966048
0.06825,-0.0607951669037,0,0.0607951669037,0.504393876623
0.0683,-0.0604163820462,0,0.0604163820462,0.504439701375
0.06835,-0.0600399572114,0,0.0600399572114,0.504484451328
0.0684,-0.059665877695,0,0.059665877695,0.504528137408
0.06845,-0.0592941288845,0,0.0592941288845,0.504570770446
0.0685,-0.0589246962586,0,0.0589246962586,0.504612361175
0.06855,-0.058557565386,0,0.058557565386,0.504652920237
0.0686,-0.0581927219258,0,0.0581927219258,0.504692458176
0.06865,-0.0578301516262,0,0.0578301516262,0.504730985448
0.0687,-0.0574698403242,0,0.0574698403242,0.504768512412
0.06875,-0.0571117739452,0,0.0571117739452,0.50480504934
0.0688,-0.0567559385021,0,0.0567559385021,0.50484060641
0.06885,-0.0564023200951,0,0.0564023200951,0.504875193715
0.0689,-0.0560509049109,0,0.0560509049109,0.504908821255
0.06895,-0.0557016792223,0,0.0557016792223,0.504941498944
0.069,-0.0553546293876,0,0.0553546293876,0.504973236609
0.06905,-0.0550097418502,0,0.0550097418502,0.505004043991
0.0691,-0.0546670031378,0,0.0546670031378,0.505033930744
0.06915,-0.0543263998621,0,0.0543263998621,0.50506290644
0.0692,-0.0539879187184,0,0.0539879187184,0.505090980564
0.06925,-0.0536515464846,0,0.0536515464846,0.50511816252
0.0693,-0.0533172700211,0,0.0533172700211,0.505144461628
0.06935,-0.0529850762703,0,0.0529850762703,0.505169887127
0.0694,-0.0526549522558,0,0.0526549522558,0.505194448176
0.06945,-0.0523268850821,0,0.0523268850821,0.505218153853
0.0695,-0.0520008619339,0,0.0520008619339,0.505241013155
0.06955,-0.051676870076,0,0.051676870076,0.505263035002
0.0696,-0.0513548968525,0,0.0513548968525,0.505284228235
0.06965,-0.0510349296861,0,0.0510349296861,0.505304601619
0.0697,-0.0507169560782,0,0.0507169560782,0.505324163841
0.06975,-0.0504009636078,0,0.0504009636078,0.505342923511
0.0698,-0.0500869399314,0,0.0500869399314,0.505360889167
0.06985,-0.0497748727825,0,0.0497748727825,0.505378069268
0.0699,-0.0494647499709,0,0.0494647499709,0.505394472202
0.06995,-0.0491565593824,0,0.0491565593824,0.505410106282
0.07,-0.0488502889783,0,0.0488502889783,0.50542497975
0.07005,-0.0485459267948,0.35,0.398545926795,0.506917740506
0.0701,-0.0482434609427,0.35,0.398243460943,0.508400292975
0.07015,-0.0479428796069,0.35,0.397942879607,0.509872683492
0.0702,-0.047644171046,0.35,0.397644171046,0.511334958641
0.07025,-0.0473473235915,0.35,0.397347323592,0.512787165239
0.0703,-0.0470523256479,0.35,0.397052325648,0.514229350329
0.07035,-0.0467591656918,0.35,0.396759165692,0.515661561165
0.0704,-0.0464678322715,0.35,0.396467832272,0.517083845203
0.07045,-0.0461783140068,0.35,0.396178314007,0.518496250089
0.0705,-0.0458905995884,0.35,0.395890599588,0.519898823647
0.07055,-0.0456046777774,0.35,0.395604677777,0.521291613871
0.0706,-0.0453205374049,0.35,0.395320537405,0.522674668913
0.07065,-0.0450381673716,0.35,0.395038167372,0.524048037074
0.0707,-0.0447575566475,0.35,0.394757556647,0.525411766791
0.07075,-0.0444786942711,0.35,0.394478694271,0.526765906632
0.0708,-0.0442015693494,0.35,0.394201569349,0.528110505283
0.07085,-0.0439261710571,0.35,0.393926171057,0.52944561154
0.0709,-0.0436524886365,0.35,0.393652488636,0.530771274298
0.07095,-0.0433805113967,0.35,0.393380511397,0.532087542546
0.071,-0.0431102287137,0.35,0.393110228714,0.533394465356
0.07105,-0.0428416300295,-0.14953198166,-0.10669035163,0.533053495595
0.0711,-0.0425747048519,-0.148600321246,-0.106025616394,0.532715811838
0.07115,-0.0423094427541,-0.147674465551,-0.105365022797,0.532381385978
0.0712,-0.0420458333743,-0.146754378409,-0.104708545034,0.532050190157
0.07125,-0.0417838664152,-0.145840023878,-0.104056157463,0.531722196763
0.0713,-0.0415235316437,-0.144931366242,-0.103407834598,0.531397378432
0.07135,-0.0412648188904,-0.144028370005,-0.102763551115,0.531075708037
0.0714,-0.0410077180494,-0.143130999895,-0.102123281846,0.530757158694
0.07145,-0.0407522190776,-0.142239220858,-0.101487001781,0.530441703756
0.0715,-0.0404983119945,-0.141352998059,-0.100854686065,0.530129316808
0.07155,-0.0402459868819,-0.140472296879,-0.100226309997,0.529819971669
0.0716,-0.0399952338833,-0.139597082916,-0.0996018490332,0.529513642389
0.07165,-0.0397460432035,-0.138727321982,-0.0989812787789,0.529210303242
0.0717,-0.0394984051087,-0.137862980102,-0.0983645749934,0.528909928731
0.07175,-0.0392523099253,-0.137004023512,-0.0977517135865,0.528612493578
0.0718,-0.0390077480402,-0.136150418659,-0.0971426706185,0.528317972729
0.07185,-0.0387647099003,-0.135302132199,-0.0965374222983,0.528026341346
0.0719,-0.0385231860118,-0.134459130995,-0.0959359449835,0.527737574808
0.07195,-0.0382831669401,-0.133621382119,-0.0953382151787,0.527451648708
0.072,-0.0380446433095,-0.132788852845,-0.0947442095351,0.52716853885
0.07205,-0.0378076058027,-0.131961510652,-0.0941539048492,0.52688822125
0.0721,-0.0375720451602,-0.131139323222,-0.0935672780622,0.526610672128
0.07215,-0.0373379521805,-0.130322258439,-0.0929843062589,0.526335867914
0.0722,-0.0371053177194,-0.129510284386,-0.0924049666669,0.526063785236
0.07225,-0.0368741326894,-0.128703369345,-0.0918292366556,0.525794400928
0.0723,-0.0366443880599,-0.127901481795,-0.0912570937356,0.525527692022
0.07235,-0.0364160748565,-0.127104590414,-0.0906885155574,0.525263635747
0.0724,-0.0361891841607,-0.126312664072,-0.0901234799108,0.525002209528
0.07245,-0.0359637071094,-0.125525671834,-0.0895619647242,0.524743390983
0.0725,-0.0357396348951,-0.124743582958,-0.0890039480632,0.524487157923
0.07255,-0.0355169587647,-0.123966366895,-0.0884494081302,0.524233488347
0.0726,-0.0352956700201,-0.123193993284,-0.0878983232635,0.523982360443
0.07265,-0.0350757600171,-0.122426431953,-0.0873506719362,0.523733752586
0.0727,-0.0348572201654,-0.121663652921,-0.0868064327557,0.523487643334
0.07275,-0.0346400419284,-0.120905626391,-0.0862655844625,0.523244011428
0.0728,-0.0344242168223,-0.120152322752,-0.0857281059296,0.523002835789
0.07285,-0.0342097364166,-0.119403712578,-0.0851939761617,0.522764095518
0.0729,-0.0339965923331,-0.118659766628,-0.0846631742944,0.522527769894
0.07295,-0.0337847762458,-0.117920455839,-0.0841356795931,0.522293838369
0.073,-0.0335742798806,-0.117185751333,-0.0836114714525,0.522062280572
0.07305,-0.033365095015,-0.116455624411,-0.0830905293957,0.521833076301
0.0731,-0.0331572134777,-0.115730046551,-0.0825728330732,0.521606205528
0.07315,-0.0329506271482,-0.115008989411,-0.0820583622624,0.521381648392
0.0732,-0.0327453279568,-0.114292424824,-0.0815470968669,0.521159385198
0.07325,-0.0325413078839,-0.113580324799,-0.0810390169153,0.520939396421
0.0733,-0.03233855896,-0.112872661521,-0.0805341025605,0.520721662695
0.07335,-0.0321370732652,-0.112169407345,-0.0800323340794,0.52050616482
0.0734,-0.0319368429289,-0.1114705348,-0.0795336918715,0.520292883758
0.07345,-0.0317378601295,-0.110776016588,-0.0790381564585,0.520081800626
0.0735,-0.0315401170944,-0.110085825578,-0.0785457084836,0.519872896704
0.07355,-0.0313436060991,-0.109399934809,-0.0780563287104,0.519666153426
0.0736,-0.0311483194674,-0.10871831749,-0.0775699980224,0.519461552382
0.07365,-0.0309542495709,-0.108040946993,-0.0770866974224,0.519259075314
0.0737,-0.0307613888287,-0.10736779686,-0.0766064080313,0.51905870412
0.07375,-0.0305697297072,-0.106698840795,-0.0761291110878,0.518860420845
0.0738,-0.0303792647196,-0.106034052667,-0.0756547879473,0.518664207685
0.07385,-0.0301899864259,-0.105373406508,-0.0751834200816,0.518470046984
0.0739,-0.0300018874324,-0.10471687651,-0.0747149890778,0.518277921233
0.07395,-0.0298149603914,-0.104064437029,-0.0742494766378,0.518087813068
0.074,-0.0296291980011,-0.103416062579,-0.0737868645774,0.51789970527
0.07405,-0.0294445930052,-0.102771727831,-0.0733271348258,0.51771358076
0.0741,-0.0292611381924,-0.102131407617,-0.0728702694247,0.517529422604
0.07415,-0.0290788263965,-0.101495076924,-0.0724162505278,0.517347214004
0.0742,-0.028897650496,-0.100862710896,-0.0719650603998,0.517166938306
0.07425,-0.0287176034136,-0.10023428483,-0.0715166814162,0.516988578988
0.0743,-0.0285386781163,-0.0996097741783,-0.0710710960621,0.516812119668
0.07435,-0.0283608676147,-0.0989891545463,-0.0706282869317,0.516637544099
0.0744,-0.0281841649631,-0.0983724016907,-0.0701882367277,0.516464836165
0.07445,-0.028008563259,-0.0977594915196,-0.0697509282606,0.516293979885
0.0745,-0.027834055643,-0.097150400091,-0.0693163444481,0.51612495941
0.07455,-0.0276606352983,-0.0965451036123,-0.068884468314,0.515957759019
0.0746,-0.0274882954507,-0.095943578439,-0.0684552829883,0.515792363122
0.07465,-0.0273170293682,-0.0953458010739,-0.0680287717058,0.515628756256
0.0747,-0.0271468303605,-0.0947517481663,-0.0676049178058,0.515466923085
0.07475,-0.0269776917794,-0.0941613965109,-0.0671837047315,0.515306848398
0.0748,-0.0268096070178,-0.093574723047,-0.0667651160292,0.515148517111
0.07485,-0.0266425695099,-0.0929917048577,-0.0663491353477,0.51499191426
0.0749,-0.0264765727308,-0.0924123191686,-0.0659357464378,0.514837025006
0.07495,-0.0263116101961,-0.0918365433475,-0.0655249331514,0.51468383463
0.075,-0.0261476754621,-0.0912643549031,-0.065116679441,0.514532328533
0.07505,-0.0259847621249,-0.0906957314841,-0.0647109693592,0.514382492236
0.0751,-0.0258228638209,-0.0901306508787,-0.0643077870578,0.514234311379
0.07515,-0.0256619742257,-0.0895690910132,-0.0639071167875,0.514087771716
0.0752,-0.0255020870547,-0.0890110299518,-0.0635089428972,0.513942859119
0.07525,-0.0253431960621,-0.0884564458951,-0.0631132498329,0.513799559575
0.0753,-0.0251852950415,-0.0879053171795,-0.0627200221381,0.513657859186
0.07535,-0.0250283778245,-0.0873576222766,-0.062329244452,0.513517744164
0.0754,-0.0248724382818,-0.0868133397919,-0.06194090151,0.513379200836
0.07545,-0.0247174703219,-0.0862724484643,-0.0615549781424,0.513242215639
0.0755,-0.0245634678913,-0.0857349271652,-0.0611714592739,0.513106775119
