round,well,condition_id,ligand_id,metal,base,solvent,source_catalyst_plate,source_base_plate,source_solvent_plate,substrate_uL,catalyst_ligand_premix_uL,base_uL,makeup_solvent_uL,total_uL,substrate_stock_mM,catalyst_metal_equivalent_mM,ligand_stock_mM,base_stock_mM,simulated_substrate_nmol,source_premix_load_uL,source_base_load_uL,source_solvent_load_uL,predicted_yield_pct,predicted_ee_abs_pct,chemistry_approved,provenance
1,C2,5440,L29,[Rh(COD)Cl]2,DBU,ethanol,C2,C2,C2,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,100.20980655320443,103.51864067373872,False,simulation_plan
1,D2,5729,L30,Pd(OAc)2,DBU,acetonitrile,D2,D2,D2,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.2666840638716,96.83969003586317,False,simulation_plan
1,E2,5833,L31,[Rh(COD)Cl]2,triethylamine,acetonitrile,E2,E2,E2,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.45745168804888,100.64355470110655,False,simulation_plan
1,F2,5124,L27,[Ru(p-cymene)Cl2]2,DIPEA,ethanol,F2,F2,F2,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.41751182841678,94.22478018928749,False,simulation_plan
1,G2,6496,L34,Pd(OAc)2,DBU,ethanol,G2,G2,G2,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.737825504237,95.12425076844454,False,simulation_plan
1,H2,5443,L29,[Rh(COD)Cl]2,DBU,DMF,H2,H2,H2,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,95.64721600427613,99.90806431631864,False,simulation_plan
1,A3,6024,L32,[Rh(COD)Cl]2,triethylamine,ethanol,A3,A3,A3,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.14147772841781,100.05129874834176,False,simulation_plan
1,B3,5065,L27,[Rh(COD)Cl]2,triethylamine,acetonitrile,B3,B3,B3,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.23189140234756,100.09915804412725,False,simulation_plan
1,C3,5892,L31,[Ru(p-cymene)Cl2]2,DIPEA,ethanol,C3,C3,C3,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,90.85968733830684,94.01067827958407,False,simulation_plan
1,D3,5824,L31,[Rh(COD)Cl]2,DBU,ethanol,D3,D3,D3,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,98.15908838136323,101.33678021098052,False,simulation_plan
1,E3,5445,L29,[Rh(COD)Cl]2,DIPEA,acetonitrile,E3,E3,E3,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.89843975576571,101.20048471078614,False,simulation_plan
1,F3,5707,L30,[Ru(p-cymene)Cl2]2,triethylamine,DMF,F3,F3,F3,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,88.76177389500101,92.59102514840212,False,simulation_plan
1,G3,5256,L28,[Rh(COD)Cl]2,triethylamine,ethanol,G3,G3,G3,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.71346785753039,100.5468472942631,False,simulation_plan
1,H3,6281,L33,[Ru(p-cymene)Cl2]2,triethylamine,acetonitrile,H3,H3,H3,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,90.66438110002667,93.63065215052842,False,simulation_plan
1,A4,6433,L34,[Ir(COD)Cl]2,DBU,acetonitrile,A4,A4,A4,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,89.69676614238011,93.11230140604171,False,simulation_plan
1,B4,6408,L34,[Rh(COD)Cl]2,triethylamine,ethanol,B4,B4,B4,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,96.64149428005848,99.84730393233772,False,simulation_plan
1,C4,5641,L30,[Rh(COD)Cl]2,triethylamine,acetonitrile,C4,C4,C4,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,98.7066758986556,101.91472066984147,False,simulation_plan
1,D4,6505,L34,Pd(OAc)2,triethylamine,acetonitrile,D4,D4,D4,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,90.90605788884461,94.24035539187125,False,simulation_plan
1,E4,5444,L29,[Rh(COD)Cl]2,DIPEA,ethanol,E4,E4,E4,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,98.07274744988962,101.19669875065742,False,simulation_plan
1,F4,6217,L33,[Rh(COD)Cl]2,triethylamine,acetonitrile,F4,F4,F4,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,96.25538917563296,99.34077917799537,False,simulation_plan
1,G4,5928,L31,Pd(OAc)2,triethylamine,ethanol,G4,G4,G4,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,92.21458284508194,95.16453646508832,False,simulation_plan
1,H4,5640,L30,[Rh(COD)Cl]2,triethylamine,ethanol,H4,H4,H4,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,99.08102385663521,102.10528038333956,False,simulation_plan
1,A5,5696,L30,[Ru(p-cymene)Cl2]2,DBU,ethanol,A5,A5,A5,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,94.23740722565165,97.6715184920479,False,simulation_plan
1,B5,5249,L28,[Rh(COD)Cl]2,DBU,acetonitrile,B5,B5,B5,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.86306551682256,101.27781164574405,False,simulation_plan
1,C5,5643,L30,[Rh(COD)Cl]2,triethylamine,DMF,C5,C5,C5,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,94.51534456425051,98.45916608788932,False,simulation_plan
1,D5,6405,L34,[Rh(COD)Cl]2,DIPEA,acetonitrile,D5,D5,D5,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,94.75061570964931,98.45042660125823,False,simulation_plan
1,E5,6016,L32,[Rh(COD)Cl]2,DBU,ethanol,E5,E5,E5,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.66191996009748,100.79296648758555,False,simulation_plan
1,F5,5825,L31,[Rh(COD)Cl]2,DBU,acetonitrile,F5,F5,F5,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.86233509900946,101.34587064021727,False,simulation_plan
1,G5,6057,L32,[Ir(COD)Cl]2,triethylamine,acetonitrile,G5,G5,G5,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,89.91066295532956,92.71255746618775,False,simulation_plan
1,H5,5541,L29,Pd(OAc)2,DIPEA,acetonitrile,H5,H5,H5,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,92.37991906251546,95.60518703482055,False,simulation_plan
1,A6,5827,L31,[Rh(COD)Cl]2,DBU,DMF,A6,A6,A6,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.55217607435247,97.71880024707265,False,simulation_plan
1,B6,5537,L29,Pd(OAc)2,DBU,acetonitrile,B6,B6,B6,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.73681069524466,97.29232449746193,False,simulation_plan
1,C6,6272,L33,[Ru(p-cymene)Cl2]2,DBU,ethanol,C6,C6,C6,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.61582917210266,94.64536865381166,False,simulation_plan
1,D6,5700,L30,[Ru(p-cymene)Cl2]2,DIPEA,ethanol,D6,D6,D6,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,92.80545111978581,95.97644582583082,False,simulation_plan
1,E6,5828,L31,[Rh(COD)Cl]2,DIPEA,ethanol,E6,E6,E6,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,95.96097797583823,99.10732115152024,False,simulation_plan
1,F6,6473,L34,[Ru(p-cymene)Cl2]2,triethylamine,acetonitrile,F6,F6,F6,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,90.90605788884461,94.24035539187125,False,simulation_plan
1,G6,5736,L30,Pd(OAc)2,triethylamine,ethanol,G6,G6,G6,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.70704142571832,96.72948807972342,False,simulation_plan
1,H6,5125,L27,[Ru(p-cymene)Cl2]2,DIPEA,acetonitrile,H6,H6,H6,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,90.69979922297689,93.5884050703289,False,simulation_plan
1,A7,5697,L30,[Ru(p-cymene)Cl2]2,DBU,acetonitrile,A7,A7,A7,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.2666840638716,96.83969003586317,False,simulation_plan
1,B7,6401,L34,[Rh(COD)Cl]2,DBU,acetonitrile,B7,B7,B7,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,96.72960313470762,100.41870015722132,False,simulation_plan
1,C7,5257,L28,[Rh(COD)Cl]2,triethylamine,acetonitrile,C7,C7,C7,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.25062623776248,100.31016897931319,False,simulation_plan
1,D7,5865,L31,[Ir(COD)Cl]2,triethylamine,acetonitrile,D7,D7,D7,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,90.40116110924389,93.30048735357889,False,simulation_plan
1,E7,8128,L43,[Rh(COD)Cl]2,DBU,ethanol,E7,E7,E7,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,94.13874390169761,94.90822464908504,False,simulation_plan
1,F7,5672,L30,[Ir(COD)Cl]2,triethylamine,ethanol,F7,F7,F7,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,92.33533279947648,95.20579035229841,False,simulation_plan
1,G7,6121,L32,Pd(OAc)2,triethylamine,acetonitrile,G7,G7,G7,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.18597610781268,94.1763459088802,False,simulation_plan
1,H7,5349,L28,Pd(OAc)2,DIPEA,acetonitrile,H7,H7,H7,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,90.62936147265707,93.74659208061313,False,simulation_plan
1,A8,5637,L30,[Rh(COD)Cl]2,DIPEA,acetonitrile,A8,A8,A8,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.67777553057536,100.98843459364193,False,simulation_plan
1,B8,6404,L34,[Rh(COD)Cl]2,DIPEA,ethanol,B8,B8,B8,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,94.86824222169062,98.31926202489818,False,simulation_plan
1,C8,5456,L29,[Rh(COD)Cl]2,DABCO,ethanol,C8,C8,C8,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,94.2977715441206,96.79252818451502,False,simulation_plan
1,D8,6276,L33,[Ru(p-cymene)Cl2]2,DIPEA,ethanol,D8,D8,D8,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,89.66257120977868,92.71086162114895,False,simulation_plan
1,E8,6312,L33,Pd(OAc)2,triethylamine,ethanol,E8,E8,E8,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.24850991333604,94.04133695818614,False,simulation_plan
1,F8,5060,L27,[Rh(COD)Cl]2,DIPEA,ethanol,F8,F8,F8,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,96.34113467916343,99.16973035594324,False,simulation_plan
1,G8,4673,L25,[Rh(COD)Cl]2,DBU,acetonitrile,G8,G8,G8,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,95.92890774146761,99.04507871764129,False,simulation_plan
1,H8,5352,L28,Pd(OAc)2,triethylamine,ethanol,H8,H8,H8,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,92.50203905745173,95.31880068737924,False,simulation_plan
1,A9,5505,L29,[Ru(p-cymene)Cl2]2,DBU,acetonitrile,A9,A9,A9,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.73681069524466,97.29232449746193,False,simulation_plan
1,B9,5889,L31,[Ru(p-cymene)Cl2]2,DBU,acetonitrile,B9,B9,B9,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.91288366110903,95.35549053577952,False,simulation_plan
1,C9,5265,L28,[Rh(COD)Cl]2,DABCO,acetonitrile,C9,C9,C9,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,92.20594189872253,94.77259379059187,False,simulation_plan
1,D9,6336,L34,CuI,DBU,ethanol,D9,D9,D9,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.51042884083584,94.88885550852577,False,simulation_plan
1,E9,6224,L33,[Rh(COD)Cl]2,DABCO,ethanol,E9,E9,E9,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.71118747050426,93.89791894813538,False,simulation_plan
1,F9,5920,L31,Pd(OAc)2,DBU,ethanol,F9,F9,F9,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,92.61782476572418,95.86433681444818,False,simulation_plan
1,G9,6213,L33,[Rh(COD)Cl]2,DIPEA,acetonitrile,G9,G9,G9,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,94.5396687503526,97.84853826806078,False,simulation_plan
1,H9,5353,L28,Pd(OAc)2,triethylamine,acetonitrile,H9,H9,H9,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.66279677529292,94.60600253758105,False,simulation_plan
1,A10,5061,L27,[Rh(COD)Cl]2,DIPEA,acetonitrile,A10,A10,A10,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,95.99980646111946,99.0180532985452,False,simulation_plan
1,B10,6417,L34,[Rh(COD)Cl]2,DABCO,acetonitrile,B10,B10,B10,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.56131816004026,94.41639476300521,False,simulation_plan
1,C10,5536,L29,Pd(OAc)2,DBU,ethanol,C10,C10,C10,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,94.62680087853263,98.02114862306034,False,simulation_plan
1,D10,5923,L31,Pd(OAc)2,DBU,DMF,D10,D10,D10,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,87.63168231031027,91.73313215123461,False,simulation_plan
1,E10,5120,L27,[Ru(p-cymene)Cl2]2,DBU,ethanol,E10,E10,E10,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.20007693616778,96.1813914369904,False,simulation_plan
1,F10,6469,L34,[Ru(p-cymene)Cl2]2,DIPEA,acetonitrile,F10,F10,F10,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,89.39730375737298,92.9699403201412,False,simulation_plan
1,G10,5067,L27,[Rh(COD)Cl]2,triethylamine,DMF,G10,G10,G10,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.09113881686415,96.65005350253212,False,simulation_plan
1,H10,5635,L30,[Rh(COD)Cl]2,DBU,DMF,H10,H10,H10,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,95.29751511111355,99.5926974421321,False,simulation_plan
1,A11,5384,L29,CuI,triethylamine,ethanol,A11,A11,A11,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.99045526536366,96.84772507735691,False,simulation_plan
1,B11,5699,L30,[Ru(p-cymene)Cl2]2,DBU,DMF,B11,B11,B11,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,89.21765705603539,93.48487355215129,False,simulation_plan
1,C11,5953,L32,CuI,DBU,acetonitrile,C11,C11,C11,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,90.90813697785988,94.2179089127605,False,simulation_plan
1,D11,5251,L28,[Rh(COD)Cl]2,DBU,DMF,D11,D11,D11,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.8409826804434,97.94916151692546,False,simulation_plan
1,E11,5545,L29,Pd(OAc)2,triethylamine,acetonitrile,E11,E11,E11,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,93.29663549211368,96.41372924078077,False,simulation_plan
1,F11,6209,L33,[Rh(COD)Cl]2,DBU,acetonitrile,F11,F11,F11,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,96.61327471600714,99.93860245382413,False,simulation_plan
1,G11,4672,L25,[Rh(COD)Cl]2,DBU,ethanol,G11,G11,G11,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,96.25584350941884,98.9519964581423,False,simulation_plan
1,H11,5712,L30,[Ru(p-cymene)Cl2]2,DABCO,ethanol,H11,H11,H11,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,88.7152969902331,91.21827429189413,False,simulation_plan
1,A12,6088,L32,[Ru(p-cymene)Cl2]2,triethylamine,ethanol,A12,A12,A12,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.81506127540537,94.69217322090162,False,simulation_plan
1,B12,5064,L27,[Rh(COD)Cl]2,triethylamine,ethanol,B12,B12,B12,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,97.68252100180013,100.33133322919782,False,simulation_plan
1,C12,5897,L31,[Ru(p-cymene)Cl2]2,triethylamine,acetonitrile,C12,C12,C12,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.70482344244306,94.79919872345486,False,simulation_plan
1,D12,5829,L31,[Rh(COD)Cl]2,DIPEA,acetonitrile,D12,D12,D12,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,95.97089414652626,99.32393595557348,False,simulation_plan
1,E12,5442,L29,[Rh(COD)Cl]2,DBU,toluene,E12,E12,E12,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,95.27597105779435,96.28169925328649,False,simulation_plan
1,F12,6304,L33,Pd(OAc)2,DBU,ethanol,F12,F12,F12,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,91.61582917210266,94.64536865381166,False,simulation_plan
1,G12,5732,L30,Pd(OAc)2,DIPEA,ethanol,G12,G12,G12,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,92.80545111978581,95.97644582583082,False,simulation_plan
1,H12,5160,L27,Pd(OAc)2,triethylamine,ethanol,H12,H12,H12,16.0,10.0,10.0,44.0,80.0,6.25,0.5,1.0,20.0,100.0,50.0,50.0,100.0,92.550606538082,95.15721111082162,False,simulation_plan
